VACLS,RXNORM,NAME,NDC
BL110,854238,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71839011110
BL110,854238,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,72603018501
BL110,854238,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,72603018510
BL110,854238,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,81952012616
BL110,854238,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,81952012626
BL110,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],00075062201
BL110,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],00075062280
BL110,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],00075801801
BL110,854242,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],00075801810
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00548560400
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00548563400
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00703868021
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00703868023
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781311904
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781311968
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781326204
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781326268
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781342804
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781342868
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00955100801
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00955100810
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,11797076002
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,11797076006
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,16714003601
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,16714003610
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,25021041078
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,55154354305
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,55154544305
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,55154669205
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,55154957905
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,60505079400
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,60505079404
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323053101
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323053108
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323053190
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323053198
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323056890
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323056899
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323058421
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323058463
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323058465
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323058499
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,68001046042
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,68001046043
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,68083063710
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,70710176002
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,70710176006
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288041086
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288041087
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288043586
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288043587
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288043591
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288043592
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71839011210
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,72603019501
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,72603019510
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,81952012818
BL110,854241,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,81952012828
BL110,854247,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],00075291200
BL110,854247,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],00075291201
BL110,854247,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],00075802201
BL110,854247,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],00075802210
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00548560600
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00548563600
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00703861021
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00703861023
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781312104
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781312168
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781329804
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781329868
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781361204
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781361268
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00955101201
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00955101210
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,11797076202
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,11797076206
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,16714005601
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,16714005610
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,25021041170
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,60505079600
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,60505079604
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323056990
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323056999
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323060901
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323060908
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323060990
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323060998
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323065521
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323065599
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,68001046242
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,68001046243
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,68083063910
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,70710176202
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,70710176206
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288041180
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288041181
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288043791
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288043792
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288043793
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288043794
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71839011510
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,72603021501
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,72603021510
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,81952013218
BL110,854245,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,81952013228
BL110,854249,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],00075062300
BL110,854249,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],00075062303
BL110,854249,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],00075802001
BL110,854249,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],00075802010
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00078135006
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00548560500
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00548563500
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00703858021
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00703858023
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781311905
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781311969
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781326805
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781326869
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781350005
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00781350069
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00955101001
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,00955101010
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,11797076102
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,11797076106
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,16714004601
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,16714004610
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,25021041071
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,55154354405
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,55154668905
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,55154958005
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,60505079501
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,60505079504
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323056884
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323056895
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323058621
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323058663
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323058665
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323058696
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323060501
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323060504
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323060584
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,63323060594
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,68001046142
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,68001046143
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,68083063810
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,70710176102
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,70710176106
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288041088
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288041089
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288043688
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288043689
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288043691
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71288043692
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,71839011310
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,72603020501
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,72603020510
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,81952013001
BL110,854248,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,81952013006
BL110,854253,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],00075291500
BL110,854253,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],00075291501
BL110,854253,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],00075802501
BL110,854253,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],00075802510
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00548560700
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00548563700
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00703851021
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00703851023
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781312105
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781312169
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781329905
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781329969
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781365505
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00781365569
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00955101501
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,00955101510
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,11797076302
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,11797076306
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,16714006601
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,16714006610
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,25021041171
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,60505079800
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,60505079804
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323053701
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323053704
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323053784
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323053794
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323056984
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323056995
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323058921
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,63323058994
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,68001046342
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,68001046343
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,68083064010
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,70710176302
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,70710176306
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288041182
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288041183
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288043893
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288043894
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288043895
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71288043896
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,71839011610
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,72603022501
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,72603022510
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,81952013501
BL110,854252,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,81952013506
BL110,854256,enoxaparin sodium 100 MG/ML Injectable Solution [Lovenox],00075062603
BL110,854256,enoxaparin sodium 100 MG/ML Injectable Solution [Lovenox],00075803001
BL110,854255,enoxaparin sodium 100 MG/ML Injectable Solution,00548560800
BL110,854255,enoxaparin sodium 100 MG/ML Injectable Solution,00781312293
BL110,854255,enoxaparin sodium 100 MG/ML Injectable Solution,00955101601
BL110,854255,enoxaparin sodium 100 MG/ML Injectable Solution,63323053903
BL110,854255,enoxaparin sodium 100 MG/ML Injectable Solution,63323053913
BL110,854255,enoxaparin sodium 100 MG/ML Injectable Solution,63323056586
BL110,854255,enoxaparin sodium 100 MG/ML Injectable Solution,63323056593
BL110,854255,enoxaparin sodium 100 MG/ML Injectable Solution,68001046441
BL110,854255,enoxaparin sodium 100 MG/ML Injectable Solution,71288042603
BL110,855290,warfarin sodium 1 MG Oral Tablet [Coumadin],55154770100
BL110,855290,warfarin sodium 1 MG Oral Tablet [Coumadin],66105051810
BL110,855292,warfarin sodium 1 MG Oral Tablet [Jantoven],00832121100
BL110,855292,warfarin sodium 1 MG Oral Tablet [Jantoven],00832121101
BL110,855292,warfarin sodium 1 MG Oral Tablet [Jantoven],00832121110
BL110,855292,warfarin sodium 1 MG Oral Tablet [Jantoven],00832121189
BL110,855288,warfarin sodium 1 MG Oral Tablet,00093171201
BL110,855288,warfarin sodium 1 MG Oral Tablet,00093171210
BL110,855288,warfarin sodium 1 MG Oral Tablet,00378880101
BL110,855288,warfarin sodium 1 MG Oral Tablet,00378880110
BL110,855288,warfarin sodium 1 MG Oral Tablet,00555083102
BL110,855288,warfarin sodium 1 MG Oral Tablet,00555083105
BL110,855288,warfarin sodium 1 MG Oral Tablet,31722032701
BL110,855288,warfarin sodium 1 MG Oral Tablet,31722032710
BL110,855288,warfarin sodium 1 MG Oral Tablet,43353002830
BL110,855288,warfarin sodium 1 MG Oral Tablet,43353002860
BL110,855288,warfarin sodium 1 MG Oral Tablet,50090264600
BL110,855288,warfarin sodium 1 MG Oral Tablet,50090311000
BL110,855288,warfarin sodium 1 MG Oral Tablet,50090311001
BL110,855288,warfarin sodium 1 MG Oral Tablet,51407034101
BL110,855288,warfarin sodium 1 MG Oral Tablet,51407034110
BL110,855288,warfarin sodium 1 MG Oral Tablet,51407078401
BL110,855288,warfarin sodium 1 MG Oral Tablet,51407078410
BL110,855288,warfarin sodium 1 MG Oral Tablet,51655027882
BL110,855288,warfarin sodium 1 MG Oral Tablet,51655062052
BL110,855288,warfarin sodium 1 MG Oral Tablet,51672402700
BL110,855288,warfarin sodium 1 MG Oral Tablet,51672402701
BL110,855288,warfarin sodium 1 MG Oral Tablet,51672402703
BL110,855288,warfarin sodium 1 MG Oral Tablet,51672402707
BL110,855288,warfarin sodium 1 MG Oral Tablet,52959092430
BL110,855288,warfarin sodium 1 MG Oral Tablet,55887026401
BL110,855288,warfarin sodium 1 MG Oral Tablet,57237011901
BL110,855288,warfarin sodium 1 MG Oral Tablet,57237011990
BL110,855288,warfarin sodium 1 MG Oral Tablet,57237011999
BL110,855288,warfarin sodium 1 MG Oral Tablet,58864077315
BL110,855288,warfarin sodium 1 MG Oral Tablet,63629401701
BL110,855288,warfarin sodium 1 MG Oral Tablet,63629401702
BL110,855288,warfarin sodium 1 MG Oral Tablet,63629401703
BL110,855288,warfarin sodium 1 MG Oral Tablet,63629401704
BL110,855288,warfarin sodium 1 MG Oral Tablet,63629401705
BL110,855288,warfarin sodium 1 MG Oral Tablet,65162076110
BL110,855288,warfarin sodium 1 MG Oral Tablet,65162076111
BL110,855288,warfarin sodium 1 MG Oral Tablet,65162076150
BL110,855288,warfarin sodium 1 MG Oral Tablet,65841005201
BL110,855288,warfarin sodium 1 MG Oral Tablet,65841005210
BL110,855288,warfarin sodium 1 MG Oral Tablet,66267028530
BL110,855288,warfarin sodium 1 MG Oral Tablet,68382005201
BL110,855288,warfarin sodium 1 MG Oral Tablet,68382005210
BL110,855288,warfarin sodium 1 MG Oral Tablet,70518072700
BL110,855288,warfarin sodium 1 MG Oral Tablet,70518072701
BL110,855288,warfarin sodium 1 MG Oral Tablet,70518072702
BL110,855288,warfarin sodium 1 MG Oral Tablet,70518072703
BL110,855288,warfarin sodium 1 MG Oral Tablet,70518238300
BL110,855288,warfarin sodium 1 MG Oral Tablet,70518238301
BL110,855288,warfarin sodium 1 MG Oral Tablet,70518238302
BL110,855288,warfarin sodium 1 MG Oral Tablet,71205095000
BL110,855288,warfarin sodium 1 MG Oral Tablet,71205095011
BL110,855288,warfarin sodium 1 MG Oral Tablet,71205095030
BL110,855288,warfarin sodium 1 MG Oral Tablet,71205095055
BL110,855288,warfarin sodium 1 MG Oral Tablet,71205095060
BL110,855288,warfarin sodium 1 MG Oral Tablet,71205095064
BL110,855288,warfarin sodium 1 MG Oral Tablet,71205095072
BL110,855288,warfarin sodium 1 MG Oral Tablet,71205095090
BL110,855288,warfarin sodium 1 MG Oral Tablet,71335027001
BL110,855288,warfarin sodium 1 MG Oral Tablet,71335027002
BL110,855288,warfarin sodium 1 MG Oral Tablet,71335027003
BL110,855288,warfarin sodium 1 MG Oral Tablet,71335027004
BL110,855288,warfarin sodium 1 MG Oral Tablet,71335027005
BL110,855288,warfarin sodium 1 MG Oral Tablet,71335027006
BL110,855288,warfarin sodium 1 MG Oral Tablet,71335027007
BL110,855288,warfarin sodium 1 MG Oral Tablet,71335027008
BL110,855288,warfarin sodium 1 MG Oral Tablet,71335027009
BL110,855288,warfarin sodium 1 MG Oral Tablet,76282032701
BL110,855288,warfarin sodium 1 MG Oral Tablet,76282032710
BL110,855298,warfarin sodium 10 MG Oral Tablet [Coumadin],66105052310
BL110,855300,warfarin sodium 10 MG Oral Tablet [Jantoven],00832121900
BL110,855300,warfarin sodium 10 MG Oral Tablet [Jantoven],00832121901
BL110,855300,warfarin sodium 10 MG Oral Tablet [Jantoven],00832121950
BL110,855300,warfarin sodium 10 MG Oral Tablet [Jantoven],00832121989
BL110,855296,warfarin sodium 10 MG Oral Tablet,00093172001
BL110,855296,warfarin sodium 10 MG Oral Tablet,00378881001
BL110,855296,warfarin sodium 10 MG Oral Tablet,00378881010
BL110,855296,warfarin sodium 10 MG Oral Tablet,31722033501
BL110,855296,warfarin sodium 10 MG Oral Tablet,43353005430
BL110,855296,warfarin sodium 10 MG Oral Tablet,50090203300
BL110,855296,warfarin sodium 10 MG Oral Tablet,50090326300
BL110,855296,warfarin sodium 10 MG Oral Tablet,51407034901
BL110,855296,warfarin sodium 10 MG Oral Tablet,51407079201
BL110,855296,warfarin sodium 10 MG Oral Tablet,51672403500
BL110,855296,warfarin sodium 10 MG Oral Tablet,51672403501
BL110,855296,warfarin sodium 10 MG Oral Tablet,51672403503
BL110,855296,warfarin sodium 10 MG Oral Tablet,57237012701
BL110,855296,warfarin sodium 10 MG Oral Tablet,57237012790
BL110,855296,warfarin sodium 10 MG Oral Tablet,57237012799
BL110,855296,warfarin sodium 10 MG Oral Tablet,59772038770
BL110,855296,warfarin sodium 10 MG Oral Tablet,63187075010
BL110,855296,warfarin sodium 10 MG Oral Tablet,63187075030
BL110,855296,warfarin sodium 10 MG Oral Tablet,63187075060
BL110,855296,warfarin sodium 10 MG Oral Tablet,63187075090
BL110,855296,warfarin sodium 10 MG Oral Tablet,65162076910
BL110,855296,warfarin sodium 10 MG Oral Tablet,65162076911
BL110,855296,warfarin sodium 10 MG Oral Tablet,65162076950
BL110,855296,warfarin sodium 10 MG Oral Tablet,65841005901
BL110,855296,warfarin sodium 10 MG Oral Tablet,68382005901
BL110,855296,warfarin sodium 10 MG Oral Tablet,70518026600
BL110,855296,warfarin sodium 10 MG Oral Tablet,70518026601
BL110,855296,warfarin sodium 10 MG Oral Tablet,71335084001
BL110,855296,warfarin sodium 10 MG Oral Tablet,71335084002
BL110,855296,warfarin sodium 10 MG Oral Tablet,71335084003
BL110,855296,warfarin sodium 10 MG Oral Tablet,71335171801
BL110,855296,warfarin sodium 10 MG Oral Tablet,71335171802
BL110,855296,warfarin sodium 10 MG Oral Tablet,71335171803
BL110,855296,warfarin sodium 10 MG Oral Tablet,71610045830
BL110,855296,warfarin sodium 10 MG Oral Tablet,72189021071
BL110,855296,warfarin sodium 10 MG Oral Tablet,76282033501
BL110,855304,warfarin sodium 2 MG Oral Tablet [Coumadin],55154770200
BL110,855304,warfarin sodium 2 MG Oral Tablet [Coumadin],66105017070
BL110,855306,warfarin sodium 2 MG Oral Tablet [Jantoven],00832121200
BL110,855306,warfarin sodium 2 MG Oral Tablet [Jantoven],00832121201
BL110,855306,warfarin sodium 2 MG Oral Tablet [Jantoven],00832121210
BL110,855306,warfarin sodium 2 MG Oral Tablet [Jantoven],00832121289
BL110,855302,warfarin sodium 2 MG Oral Tablet,00093171301
BL110,855302,warfarin sodium 2 MG Oral Tablet,00093171310
BL110,855302,warfarin sodium 2 MG Oral Tablet,00378880201
BL110,855302,warfarin sodium 2 MG Oral Tablet,00378880210
BL110,855302,warfarin sodium 2 MG Oral Tablet,31722032801
BL110,855302,warfarin sodium 2 MG Oral Tablet,31722032810
BL110,855302,warfarin sodium 2 MG Oral Tablet,43353002130
BL110,855302,warfarin sodium 2 MG Oral Tablet,43353002135
BL110,855302,warfarin sodium 2 MG Oral Tablet,43353002140
BL110,855302,warfarin sodium 2 MG Oral Tablet,43353002145
BL110,855302,warfarin sodium 2 MG Oral Tablet,43353002150
BL110,855302,warfarin sodium 2 MG Oral Tablet,43353002153
BL110,855302,warfarin sodium 2 MG Oral Tablet,43353002155
BL110,855302,warfarin sodium 2 MG Oral Tablet,43353002160
